key,translation,locale
shared_cart_widget.cart.dismiss,Avfärda,sv_SE
shared_cart_widget.cart.share,Dela vagn,sv_SE
shared_cart_widget.cart.unshare,Dela vagnen,sv_SE
shared_cart_widget.share_list.actions,Insatser,sv_SE
shared_cart_widget.share_list.action.unshare,Dela vagnen,sv_SE
shared_cart_widget.share_list.customer_name,Köparens namn,sv_SE
shared_cart_widget.share_list.permission,Åtkomstnivå,sv_SE
shared_cart_widget.share_list.shared_with,Kundvagn delas med,sv_SE
shipment.dhl,DHL,sv_SE
shipment.dhl.express.description,Vår styrka på 100 000 engagerade anställda arbetar över hela världen. Lokalt kunnande och vårt unika nätverk gör oss till dina internationella specialister.,sv_SE
shipment.dhl.express.name,uttrycka,sv_SE
shipment.dhl.paket.description,"DHL Paket är den enkla, prisvärda, snabba och pålitliga frakttjänsten till över 220 länder runt om i världen.",sv_SE
shipment.dhl.paket.name,Paket,sv_SE
shipment.dpd,DPD,sv_SE
shipment.express.description,24-48 timmar (arbetsdagar),sv_SE
shipment.express.name,uttrycka,sv_SE
shipment.hermes,Hermes,sv_SE
shipment.international.parcel.service,Internationella pakettjänster,sv_SE
shipment.lead.time,Leveranstid: ca. 3-7 arbetsdagar,sv_SE
shipment.standart.description,2-4 arbetsdagar,sv_SE
shipment.standart.name,standard leverans,sv_SE
shipment.validation.not_found,Sändningsmetoden hittades inte.,sv_SE
shipping.address.country.validation.not_found,Leveransadressland hittades inte för landskod:%code%,sv_SE
shipping.address.validation.is_missing,Leveransadress saknas,sv_SE
shopping_list_add_items_widget.add_to_shopping_list,Lägg till i inköpslistan,sv_SE
shopping_list.cart.items_add.failed,Objekt kunde inte läggas till i listan,sv_SE
shopping_list.cart.items_add.success,Objekt lades till i listan,sv_SE
shopping_list.item_note,Notera:,sv_SE
shopping_list.item_note.add,Lägg till en anteckning +,sv_SE
shopping_list.item_quantity,Kvantitet,sv_SE
shopping_list.not_applicable,Ej tillämpligt,sv_SE
shopping_list_page.dismiss_confirmation.trying_to_dismiss,Är du säker på att du vad du ska avvisa inköpslistan?,sv_SE
shopping_list_page.dismiss.failed,Shoppinglistan avvisades inte.,sv_SE
shopping_list_page.dismiss.success,Shoppinglistan avvisades framgångsrikt.,sv_SE
shopping_list.remove_all_items,Ta bort alla,sv_SE
shopping_list.shopping_list,Inköpslista,sv_SE
smartphones.category.link,/sv/telekom-&-navigering/smartphones,sv_SE
This field should contain exactly 5 digits.,Det här fältet ska innehålla exakt fem siffror.,sv_SE
This value is not valid.,Detta värde är inte giltigt.,sv_SE
This value is not valid (accepted format e.g.: 12c).,Detta värde är inte giltigt (accepterat format t.ex. 12c).,sv_SE
This value should not be blank.,Det här värdet ska inte vara tomt.,sv_SE
validation.address_number,Detta värde är inte giltigt (accepterat format t.ex. 12c).,sv_SE
validation.choice,Produktbetyg bör väljas.,sv_SE
validation.email,Det här värdet är inte en giltig e-postadress.,sv_SE
validation.invalid_date,Datumet ska vara i korrekt format %s.,sv_SE
validation.min_length,Det här fältet måste innehålla minst {{limit}} tecken.,sv_SE
validation.not_blank,Det här värdet ska inte vara tomt.,sv_SE
validation.zip_code,Det här fältet ska innehålla exakt fem siffror.,sv_SE
validator.constraints.password.do_not_match,Lösenord matchar inte,sv_SE
whishlist.increase,Öka,sv_SE
whishlist.move.to.cart,Flytta till kundvagnen,sv_SE
whishlist.reduce,Minska,sv_SE
whishlist.remove,Avlägsna,sv_SE
whishlist.whishlist,Whishlist,sv_SE
wishlist.form.save,Spara,sv_SE
wishlist.title,Önskelista,sv_SE
wishlist.validation.error.name.already_exists,En önskelista med samma namn finns redan.,sv_SE
wishlist.wishlist,Önskelista,sv_SE
availability_notification_subscription.mail.unsubscribed.body,Du kommer inte att meddelas när produkten %name% kommer att finnas tillgänglig igen.,sv_SE
availability_notification_subscription.mail.unsubscribed.subject,Du kommer inte att meddelas när produkten %name% kommer att finnas tillgänglig igen.,sv_SE
availability_notification.successfully_unsubscribed,Avslutade prenumerationen,sv_SE
availability_notification.successfully_unsubscribed_text,Du har avslutat prenumerationen från att meddelas när produkten är tillgänglig igen,sv_SE
availability_notification.unsubscribed,Avslutade prenumerationen,sv_SE
billing.address.country.validation.not_found,Faktureringsadressland hittades inte för landskod:%code%,sv_SE
billing.address.validation.is_missing,Faktureringsadress saknas,sv_SE
bundle.title,Paketet innehåller,sv_SE
business_on_behalf_widget.change_company_user,Byt företagsanvändare,sv_SE
business_on_behalf_widget.no_selected_company,Inget utvalt företag,sv_SE
camcorders.category.link,/sv/kameror-&-videokameror/digitalkameror?,sv_SE
cameras.category.link,/sv/kameror-&-videokameror/digitalkameror,sv_SE
cart.add.items.error.text,Något gick fel. Förlåt.,sv_SE
cart.add.items.success,Objekt har lagts till,sv_SE
cart.add-to-shopping-list,Lägg till i inköpslistan,sv_SE
cart.add-to-shopping-list.form,Spara kundvagn i en inköpslista,sv_SE
cart.add-to-shopping-list.form.add_new,Lägg till ny inköpslista,sv_SE
cart.add-to-shopping-list.form.error.empty_name,Vänligen ange namnet på inköpslistan,sv_SE
account.newsletter.text,"Prijavite se na naše novice in bodite vedno na tekočem! Prejemajte posodobitve o najnovejših trendih pametnih telefonov in oblačil, vrhunskih blagovnih znamkah in odličnih ponudbah.",sl_SI
address.city,Mesto,sl_SI
address.salutation,Pozdrav,sl_SI
address.street,Ulica,sl_SI
address.street_nr,Številka,sl_SI
address.zip_code,Poštna številka,sl_SI
AdyenCreditCard,Kreditna kartica,sl_SI
adyen.payment.error.cc_cvv,"Prosimo, preverite kodo CVC",sl_SI
adyen.payment.error.cc_month,"Prosimo, preverite mesec kreditne kartice",sl_SI
adyen.payment.error.cc_number,"Prosimo, preverite številko kreditne kartice",sl_SI
adyen.payment.error.cc_year,"Prosimo, preverite leto kreditne kartice",sl_SI
afiliate.legal.text,"Ta izdelek prodaja tretji prodajalec. Prodajalec je izključno odgovoren za cene, opis izdelka, zaloge in pošiljanje. Glede odgovornosti myWorld za hiperpovezave in njihovo vsebino se sklicujemo na pogoje uporabe, ki veljajo na trgu myWorld.",sl_SI
agent.account.overview,Pregled,sl_SI
agent.account.page_title,Agent,sl_SI
agent.account.profile_data,Profil agenta,sl_SI
agent.account.quote_request,Zahteve za ponudbo,sl_SI
agent.authentication.failed,Preverjanje ni uspelo,sl_SI
agent.autocomplete.no_results,Ni zadetkov,sl_SI
agent.confirm_user_selection,Potrdite,sl_SI
agent.control_bar.customer_name,Stranka:,sl_SI
agent.control_bar.logout,Odjava,sl_SI
agent.control_bar.logout_as_customer,Pomoč končnim strankam,sl_SI
agent.control_bar.username,Zastopnik:,sl_SI
agent.login.email,E-naslov,sl_SI
agent.login.password,Geslo,sl_SI
agent.login.title,Dostopite do svojega računa,sl_SI
auth.email,E-naslov,sl_SI
auth.im-already-customer,Že imam račun,sl_SI
auth.im-new-customer,Nova stranka,sl_SI
auth.login,Prijavite se,sl_SI
auth.password,Geslo,sl_SI
auth.password-forgot,Pozabljeni?,sl_SI
auth.register,Registrirajte se,sl_SI
autocomplete.placeholder,Iskanje,sl_SI
availability_notification.do_not_notify_me,"Ne obvestite me, ko bo spet na zalogi",sl_SI
availability_notification.email_address,Email naslov,sl_SI
availability_notification.notify_me,"Obvestite me, ko bom spet na zalogi",sl_SI
availability_notification.subscribed,Uspešno naročen,sl_SI
availability_notification_subscription.mail.copyright,"<em> Avtorske pravice © ime podjetja iz tekočega leta, Vse pravice pridržane. </em> <br> <br>",sl_SI
availability_notification_subscription.mail.notification.body,"Čakanja je konec, ta izdelek lahko zdaj dodate v košarico.",sl_SI
availability_notification_subscription.mail.notification.buy_now,Kupi zdaj,sl_SI
availability_notification_subscription.mail.notification.head,%name% je ponovno na voljo!,sl_SI
availability_notification_subscription.mail.notification.subject,%name% je ponovno na voljo!,sl_SI
availability_notification_subscription.mail.subscribed.body,"Ko bo izdelek spet na voljo, boste prejeli e-pošto",sl_SI
availability_notification_subscription.mail.subscribed.head,Pravkar smo obvestili našo nakupno skupino o vaši naročnini!,sl_SI
availability_notification_subscription.mail.subscribed.subject,Pravkar smo obvestili našo nakupno skupino o vaši naročnini!,sl_SI
availability_notification_subscription.mail.unsubscribe,"Ali želite spremeniti način prejemanja teh e-poštnih sporočil? <br> Lahko <target = ""_ blank"" href = ""%link%"" style = ""mso-line-height-rule: točno; -ms-text-size-prilagodite: 100%; - webkit-text-size-prilagoditev: 100%; color: # 656565; font-weight: normal; text-decoration: underline; ""> odjava s tega seznama </a>.",sl_SI
cart.add-to-shopping-list.form.placeholder,Vnesite ime novega nakupovalnega seznama,sl_SI
cart.cart,Košarica,sl_SI
cart.checkout,Preveri,sl_SI
cart.code.apply.failed,Kode ni bilo mogoče uporabiti,sl_SI
cart.code.enter-code,Vnesite kodo kupona / darilne kartice,sl_SI
cart.discounts,Popusti,sl_SI
cart.empty.button,Oglejte si ponudbe,sl_SI
cart.empty.description,"Edina želja nakupovalnega vozička je, da zbere najboljše ponudbe, darila in številne druge odlične izdelke za vas. Izpolnite torej željo vaše nakupovalne košarice in jo osmislite!",sl_SI
cart.empty.title,Vaša nakupovalna košarica je prazna!,sl_SI
cart.giftcard.apply.failed,Darilna kartica ni veljavna,sl_SI
cart.giftcard.apply.successful,Uporabljena je koda vaše darilne kartice,sl_SI
cart.giftcard.label,Darilne kartice,sl_SI
cart.item_attributes_needed,Izberite več atributov,sl_SI
cart.item.bundle.description,Elementi v svežnju:,sl_SI
cart.item.item_price,Cena artikla,sl_SI
cart.item.item_total,Element skupaj,sl_SI
cart.item.option.description,Možnosti izdelka:,sl_SI
cart.item.option.pre.check.validation.error.exists,"Izdelka %name% izdelka ne morete preurediti neposredno, prosimo, dodajte ga v košarico posebej.",sl_SI
cart.item_quantity,Količina,sl_SI
cart.item.remove.confirm,"Ali ste prepričani, da želite odstraniti ta element?",sl_SI
cart.item.sku,SKU,sl_SI
cart_note.cart_page.cart.note_added,Opomba je bila uspešno dodana v košarico,sl_SI
cart_note.cart_page.item.note_added,Opomba je bila uspešno dodana v postavko '%sku%',sl_SI
cart_note.checkout_page.item_note,Opomba,sl_SI
cart_note.checkout_page.quote_note,Opomba o košarici,sl_SI
cart_note.customer_page.item_note,Postavka naročila Opomba,sl_SI
cart_note.customer_page.order_note,Opomba k naročilu,sl_SI
cart_note.form.save,Shrani,sl_SI
cart_note.item_form.enter_note,Za izdelek dodajte opombo,sl_SI
cart_note.item_form.placeholder,Vnesite opombo,sl_SI
cart_note.quote_form.enter_note,Dodajte opombo za voziček,sl_SI
cart_note.quote_form.placeholder,Vnesite opombo,sl_SI
cart.note-title,Opomba o košarici,sl_SI
cart_page.error_message.unexpected_error,Prišlo je do nepričakovane napake.,sl_SI
cart.pre.check.affiliate.failed,Elementa %sku% ni mogoče dodati v košarico.,sl_SI
cart.pre.check.availability.failed,Izdelek %sku% ima na voljo samo %stock%.,sl_SI
cart.pre.check.availability.failed.empty,Element %sku% ni več na voljo.,sl_SI
cart.pre.check.price.failed,Cena v izbrani valuti ni najdena za izdelek s sku '%sku%'. Spremenite valuto ali izdelek odstranite iz naročila.,sl_SI
cart.pre.check.product_discontinued,"Izdelek '%name%' je ukinjen, izberite drugega.",sl_SI
cart.pre.check.quantity.interval.failed,Zahteve glede količinskega intervala za SKU izdelka '%sku%' niso izpolnjene.,sl_SI
cart.pre.check.quantity.max.failed,Presežena je največja količina za SKU izdelka '%sku%'.,sl_SI
cart.pre.check.quantity.min.failed,Minimalne količinske zahteve za SKU izdelka „%sku%“ niso izpolnjene.,sl_SI
cart.pre.check.quantity.value.failed,Napačna količina za SKU izdelka '%sku%'.,sl_SI
cart.pre.check.shipment.failed,Teh sprememb ni mogoče uporabiti. Način pošiljanja ni najden. Izberite drug način pošiljanja.,sl_SI
cart.price,Cena,sl_SI
cart.price.grand.total,Skupni znesek,sl_SI
cart.price.subtotal,Vmesni seštevek,sl_SI
cart.price.subtotal_wo_deals,Vmesni seštevek,sl_SI
cart.product-option,Možnosti izdelka,sl_SI
cart.promotion.items,Promocijski izdelki,sl_SI
cart.quantity.adjusted,"Zahtevana količina izdelka je bila prilagojena, kolikor izbrana količina ni na voljo.",sl_SI
cart.remove.items.success,Izdelki so bili uspešno odstranjeni,sl_SI
cart.sales-order-threshold,Minimalna vrednost naročila,sl_SI
cart.select.default_value,Izberite vrednost,sl_SI
cart.shipping,Dostava,sl_SI
cart.shipping.order-item,+ Dostava,sl_SI
cart.title_content,Nakupovalni voziček,sl_SI
cart.title_sidebar,Pregled naročila,sl_SI
cart.total,Skupaj,sl_SI
cart.total.discount,Popust,sl_SI
cart.total.price_to_pay,Cena za plačilo,sl_SI
cart.total.tax_total,Davek,sl_SI
cart.validate.items.price.changed,Cene so bile spremenjene za izdelke s SKU '%sku%'.,sl_SI
cart.voucher.apply.failed,Koda vašega kupona je neveljavna.,sl_SI
cart.voucher.apply.non_applicable,Koda kupona je neveljavna,sl_SI
cart.voucher.apply.successful,Koda vašega bona je bila uporabljena,sl_SI
cart.voucher.redeem,Unovči kodo,sl_SI
cart.voucher.remove,Odstrani,sl_SI
cart.vouchers,Vavčerji,sl_SI
cart.vouchers.clear-all,Počisti vse,sl_SI
cart.voucher-title,Koda kupona,sl_SI
cart_widget.empty_text,Vaš nakupovalni voziček je prazen. Pojdite in izpolnite vse svoje tehnološke upanje in sanje.,sl_SI
cart.your-order,Vaše naročilo,sl_SI
catalog.currency,€,sl_SI
catalog.filter.active,Aktivni filter,sl_SI
catalog.filter.activeFilters,Aktivni filtri,sl_SI
catalog.filter.active_rating_up,Stars & Up,sl_SI
catalog.filter.button,Prijavite se,sl_SI
catalog.filter.extras,Druge značilnosti,sl_SI
catalog.filter.filter,Filtri / Razvrščanje,sl_SI
catalog.filter.hide,skrij filter,sl_SI
catalog.filter.main_color,Barva,sl_SI
catalog.filter.per,Na stran,sl_SI
catalog.filter.pricerangeFrom,iz,sl_SI
catalog.filter.pricerangeTo,do,sl_SI
catalog.filter.rangeFrom,Razpon,sl_SI
catalog.filter.rangeTo,do,sl_SI
catalog.filter.rating_up,& Gor,sl_SI
catalog.filter.resetAllFilters,Ponastavite vse filtre,sl_SI
catalog.filter_section.show_all,Pokaži več,sl_SI
catalog.filter_section.show_less,Pokaži manj,sl_SI
catalog.filter.show,vstavite filter,sl_SI
catalog.itemsFound,Rezultati,sl_SI
catalog.loading,nalaganje,sl_SI
catalog.new,Novo,sl_SI
catalog.next,nadaljujte,sl_SI
catalog.no-results,Ni rezultatov.,sl_SI
catalog.prev,nazaj,sl_SI
catalog.sale,Prodaja,sl_SI
catalog.sort,Razvrščanje,sl_SI
catalog.sort.by,Razvrsti po,sl_SI
catalog.sort.name_asc,Ime narašča,sl_SI
catalog.sort.name_desc,Ime padajoče,sl_SI
catalog.sort.price_asc,Cena narašča,sl_SI
catalog.sort.price_desc,Cena padajoče,sl_SI
catalog.sort.rating,Ocene izdelkov,sl_SI
catalog.sort.relevance,Ustreznost,sl_SI
catalog.view.mode.grid,Mreža,sl_SI
catalog.view.mode.list,Seznam,sl_SI
checkout.customer.auth_as_guest,Kupite kot gost,sl_SI
checkout.customer.auth_as_login,Vpiši se,sl_SI
checkout.customer.auth_as_user,Prijavite se,sl_SI
checkout.customer.order_as_guest,Naročite kot gost,sl_SI
checkout.customer.proceed_as_guest,Nadaljujte kot gost,sl_SI
checkout.customer.proceed_as_user,Nadaljujte kot registrirani uporabnik (prijavite se),sl_SI
checkout.giftcard.label,Darilne kartice,sl_SI
checkout.nothing.will.be.sent,Zato seveda ne bo nič poslano!,sl_SI
checkout.payment.cashback_balance,Vračilo gotovine / stanje myWorld eVoucher:,sl_SI
checkout.payment.cashback_info,"Če imate dobroimetje Cashback ali dobroimetje myWorld eVoucher, bo to prikazano tukaj in ga lahko uporabite za plačilo. <br/> Opomba: Te lahko uporabite samo kot plačilo za izdelke, ki jih prodaja myWorld.",sl_SI
checkout.payment.checkbox.use_evoucher_balance,Uporabite %price% vašega %balance% Cashback / myWorld eVoucher stanje,sl_SI
checkout.payment_method.invalid,Plačilo na blagajni ni veljavno,sl_SI
checkout.payment.provider.DummyPayment,načini plačila,sl_SI
checkout.payment.provider.payment_methods,načini plačila,sl_SI
checkout.pre.check.shipment.failed,Neveljaven način pošiljanja %method_name% (%carrier_name%).,sl_SI
checkout.sales-order-threshold,Minimalna vrednost naročila,sl_SI
checkout.step.address.is_sellable,"Spoštovana stranka, izdelki žal niso na voljo na vašem naslovu za dostavo.",sl_SI
